,generation,mother,father,child,child_no,mutation
272,11,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.38|1.0|4.0|4.0|2.0|4.0|2.0|2|2|2|2|2,23.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
273,11,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.38|1.0|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,24.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
274,11,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.38|1.0|2.0|2.0|2.0|3.0|4.0|2|2|2|2|2,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
275,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|2.0|3.0|2|2|2|2|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0
276,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
277,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|6.0|8.0|2|2|2|2|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-4.0|-4.0|0.0|0.0|0.0|0.0|0.0
278,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|1.0|4.0|2|2|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
279,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.15|0.73|0.62|0.12|0.37|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,5.0,-0.03|-0.11|-0.5|0.5|0.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
280,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
281,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.95|0.43|0.37|0.62|0.05|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,7.0,-0.83|0.19|-0.25|0.0|0.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
282,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
283,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|4.0|2.0|4.0|4.0|4.0|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
284,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|1.0|4.0|2|2|2|2|2,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
285,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|4.0|4.0|4.0|4.0|2|2|2|2|2,11.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
286,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|4.0|2.0|4.0|4.0|2.0|2|2|2|2|2,12.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
287,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.57|0.5|0.94|0.88|0.2|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,13.0,-0.45|0.12|-0.82|-0.26|0.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
288,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
289,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,15.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
290,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.64|0.14|0.48|0.41|0.52|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,16.0,-0.52|0.48|-0.36|0.21|0.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
291,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|4.0|5.0|6.0|5.0|4.0|2|2|2|2|2,17.0,0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|-4.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
292,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|2.0|4.0|2|2|3|2|3,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0
293,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|2.0|4.0|2|3|3|2|2,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0
294,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|4.0|2.0|4.0|2.0|2.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
295,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|2.0|4.0|2|3|2|2|2,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
296,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
297,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
298,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.59|0.1|0.98|0.31|0.83|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,24.0,-0.47|0.52|-0.86|0.31|0.17|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
299,12,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.12|0.62|1.0|2.0|2.0|2.0|2.0|4.0|2|2|3|2|2,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
300,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.28|0.66|0.69|0.93|0.11|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,1.0,-0.03|-0.41|-0.44|-0.05|0.77|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
301,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|3.0|2.0|4.0|2|2|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
302,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
303,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|2|3|3|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0
304,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
305,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
306,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|1.0|2.0|2.0|4.0|2|2|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
307,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,8.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
308,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|4.0|2.0|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
309,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
310,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|4.0|2.0|2.0|2.0|2|2|2|2|2,11.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
311,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.35|0.48|0.86|0.97|0.58|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,12.0,-0.1|-0.23|-0.61|-0.09|0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
312,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|3.0|3.0|5.0|2.0|4.0|2|2|2|2|2,13.0,0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
313,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|4.0|2.0|3.0|5.0|7.0|2|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-1.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0
314,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|6.0|2.0|2.0|2.0|8.0|2|2|2|2|2,15.0,0.0|0.0|0.0|0.0|0.0|-4.0|0.0|0.0|0.0|-4.0|0.0|0.0|0.0|0.0|0.0
315,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|3|3|2|3|2,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|0.0
316,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|1.0|4.0|2|2|2|2|2,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
317,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.64|0.1|0.41|0.3|0.59|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,18.0,-0.39|0.15|-0.16|0.58|0.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
318,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
319,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
320,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.4|0.22|0.07|0.71|0.49|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,21.0,-0.15|0.03|0.18|0.17|0.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
321,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
322,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
323,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|3|2|3|2|3,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|-1.0
324,13,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.25|0.25|0.88|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
325,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|3|2|2|2|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0
326,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
327,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|2.0|4.0|4.0|4.0|2.0|2|2|2|2|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
328,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
329,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|2.0|4.0|4.0|4.0|4.0|2|2|2|2|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
330,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
331,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|3|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
332,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|3|3|2|2|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|0.0
333,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|3.0|2.0|6.0|4.0|3.0|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-4.0|-2.0|1.0|0.0|0.0|0.0|0.0|0.0
334,14,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.5|0.5|0.0|1.0|5.0|6.0|4.0|2.0|7.0|2|2|2|2|2,10.0,0.0|0.0|0.0|0.0|0.0|-3.0|-4.0|-2.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0
