,generation,mother,father,child,child_no,mutation
489,56,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|4|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
490,56,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,0.42|0.66|0.46|0.43|13.0|5.0|4.0|2.0|10|9|5|6,5.0,0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0
491,56,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
492,56,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|5,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
493,56,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,0.17|0.86|0.15|0.47|13.0|6.0|3.0|2.0|10|9|5|5,8.0,0.24999999999999997|-0.19999999999999996|0.31000000000000005|-0.03999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
494,56,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
495,57,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
496,57,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
497,57,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,3.0,-0.29|0.09000000000000008|-0.31|-0.22000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
498,57,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|4|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0
499,57,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|10|5|6,5.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
500,57,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,0.58|0.72|0.7|0.31|13.0|7.0|3.0|2.0|10|9|6|6,6.0,-0.15999999999999998|-0.05999999999999994|-0.23999999999999994|0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
501,57,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0
502,57,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,0.34|0.98|0.13|0.8|13.0|7.0|3.0|2.0|10|9|6|6,8.0,0.07999999999999996|-0.31999999999999995|0.33|-0.37000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
503,57,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
504,58,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,0.64|0.68|0.39|0.82|13.0|6.0|3.0|2.0|9|9|6|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
505,58,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|9|9|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
506,58,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,0.32|0.8|0.05|0.88|14.0|6.0|3.0|2.0|10|9|6|6,3.0,0.32|-0.12|0.34|-0.06000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
507,58,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,0.64|0.68|0.39|0.82|13.0|5.0|3.0|2.0|10|9|5|6,4.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0
508,58,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,0.64|0.68|0.39|0.82|12.0|9.0|6.0|5.0|10|9|6|6,5.0,0.0|0.0|0.0|0.0|1.0|-3.0|-3.0|-3.0|0.0|0.0|0.0|0.0
509,58,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,0.51|0.33|0.95|0.54|14.0|6.0|3.0|2.0|10|9|6|6,6.0,0.13|0.35000000000000003|-0.5599999999999999|0.2799999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
510,58,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,0.64|0.68|0.39|0.82|15.0|6.0|3.0|2.0|10|9|6|6,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
511,58,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
512,58,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|6|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
513,59,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.68|0.62|0.58|0.74|15.0|6.0|3.0|2.0|10|9|7|6,1.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
514,59,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.26|0.01|0.83|0.01|14.0|6.0|3.0|2.0|10|9|7|6,2.0,0.42000000000000004|0.61|-0.25|0.73|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
515,59,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.68|0.62|0.58|0.74|12.0|6.0|3.0|2.0|9|9|6|6,3.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
516,59,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.68|0.62|0.58|0.74|13.0|6.0|3.0|2.0|9|9|6|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
517,59,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.68|0.62|0.58|0.74|13.0|7.0|3.0|2.0|10|9|6|6,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
518,59,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.99|0.93|0.08|0.07|13.0|6.0|3.0|2.0|10|9|7|6,6.0,-0.30999999999999994|-0.31000000000000005|0.49999999999999994|0.6699999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
519,59,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,7.0,-0.07999999999999996|0.39|0.37|0.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
520,59,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.68|0.62|0.58|0.74|13.0|6.0|3.0|2.0|10|9|7|6,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
521,59,0.64|0.68|0.39|0.82|14.0|6.0|3.0|2.0|10|9|7|6,0.71|0.57|0.77|0.65|13.0|6.0|3.0|2.0|10|9|6|6,0.68|0.62|0.58|0.74|12.0|6.0|3.0|2.0|10|9|6|6,9.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
522,60,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|9|6|6,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
523,60,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
524,60,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,0.59|0.44|0.34|0.4|12.0|6.0|3.0|2.0|9|10|7|6,3.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
525,60,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|9|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
526,60,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
527,60,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|9|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
528,60,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,0.59|0.44|0.34|0.4|12.0|6.0|3.0|2.0|10|10|7|6,7.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
529,60,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,0.59|0.44|0.34|0.4|13.0|6.0|3.0|2.0|10|9|8|6,8.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0
530,60,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.76|0.23|0.21|0.37|13.0|6.0|3.0|2.0|10|9|7|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,9.0,0.41999999999999993|-0.09000000000000002|-0.6599999999999999|-0.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
531,61,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|15.0|8.0|3.0|4.0|10|10|6|6,1.0,0.0|0.0|0.0|0.0|-2.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0
532,61,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|8.0|3.0|2.0|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
533,61,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,0.0|0.2|0.41|0.08|13.0|7.0|3.0|2.0|10|10|7|6,3.0,0.59|0.24|-0.06999999999999995|0.32|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
534,61,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|8.0|3.0|2.0|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
535,61,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
536,61,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,6.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
537,61,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,0.51|0.43|0.71|0.96|13.0|8.0|3.0|2.0|10|10|7|6,7.0,0.07999999999999996|0.010000000000000009|-0.36999999999999994|-0.5599999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
538,61,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|15.0|8.0|3.0|2.0|10|10|6|6,8.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
539,61,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|8.0|3.0|2.0|10|10|6|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
540,62,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0
541,62,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
542,62,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.74|0.65|0.93|0.58|14.0|7.0|3.0|2.0|10|10|7|6,3.0,-0.15000000000000002|-0.21000000000000002|-0.5900000000000001|-0.17999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
543,62,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
544,62,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
545,62,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|9|10|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
546,62,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|14.0|8.0|3.0|4.0|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-2.0|0.0|0.0|0.0|0.0
547,62,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|9|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
548,62,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|6|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|9|6|6,9.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
549,63,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.67|0.85|0.99|0.84|13.0|7.0|3.0|2.0|10|10|6|6,1.0,-0.17000000000000004|-0.29999999999999993|-0.59|-0.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
550,63,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.5|0.55|0.4|0.42|14.0|7.0|3.0|2.0|10|10|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
551,63,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.5|0.55|0.4|0.42|13.0|7.0|3.0|2.0|9|9|5|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|-1.0
552,63,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.5|0.55|0.4|0.42|13.0|8.0|3.0|2.0|10|10|6|6,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
553,63,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.5|0.55|0.4|0.42|13.0|7.0|3.0|2.0|10|10|6|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
554,63,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.5|0.55|0.4|0.42|14.0|7.0|3.0|2.0|10|9|6|6,6.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
555,63,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.5|0.55|0.4|0.42|14.0|7.0|3.0|2.0|10|9|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0
556,63,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.32|0.19|0.1|0.59|13.0|7.0|3.0|2.0|10|10|6|6,8.0,0.18|0.36000000000000004|0.30000000000000004|-0.16999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
557,63,0.59|0.44|0.34|0.4|14.0|7.0|3.0|2.0|10|10|7|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|10|6|6,0.5|0.55|0.4|0.42|13.0|7.0|3.0|2.0|9|9|5|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|-1.0
558,64,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|13.0|7.0|4.0|2.0|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
559,64,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,2.0,-0.62|0.3|0.07000000000000006|0.16000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
560,64,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|15.0|10.0|5.0|5.0|10|10|7|6,3.0,0.0|0.0|0.0|0.0|-2.0|-3.0|-2.0|-3.0|0.0|0.0|0.0|0.0
561,64,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|9|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
562,64,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,5.0,0.28|-0.09999999999999998|0.15000000000000002|-0.3999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
563,64,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|13.0|6.0|3.0|2.0|10|9|7|6,6.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
564,64,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|9|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
565,64,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.85|0.27|0.99|0.99|13.0|7.0|3.0|2.0|10|10|7|6,8.0,-0.47|0.20999999999999996|-0.31999999999999995|-0.44999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
