,generation,mother,father,child,child_no,mutation
497,56,0.45|0.52|0.52|0.22|0.18|0.58|11.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.36|0.35|0.58|0.88|0.51|0.82|10.0|27.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
498,56,0.45|0.52|0.52|0.22|0.18|0.58|11.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.36|0.35|0.58|0.88|0.51|0.82|10.0|27.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.18|0.8|0.88|0.63|0.95|0.24|11.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,4.0,0.22000000000000003|-0.36000000000000004|-0.32999999999999996|-0.07999999999999996|-0.6099999999999999|0.45999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
499,56,0.45|0.52|0.52|0.22|0.18|0.58|11.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.36|0.35|0.58|0.88|0.51|0.82|10.0|27.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|30.0|21.0|16.0|5.0|15.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|-3.0|-2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
500,56,0.45|0.52|0.52|0.22|0.18|0.58|11.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.36|0.35|0.58|0.88|0.51|0.82|10.0|27.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.62|0.08|0.32|0.35|0.71|0.14|10.0|27.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,6.0,-0.21999999999999997|0.36|0.23000000000000004|0.20000000000000007|-0.36999999999999994|0.5599999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
501,56,0.45|0.52|0.52|0.22|0.18|0.58|11.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.36|0.35|0.58|0.88|0.51|0.82|10.0|27.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.34|0.39|0.51|0.23|0.93|0.42|10.0|27.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,7.0,0.06|0.04999999999999999|0.040000000000000036|0.32000000000000006|-0.5900000000000001|0.27999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
502,56,0.45|0.52|0.52|0.22|0.18|0.58|11.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.36|0.35|0.58|0.88|0.51|0.82|10.0|27.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|19.0|12.0|3.0|16.0|10|10|10|9|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
503,56,0.45|0.52|0.52|0.22|0.18|0.58|11.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.36|0.35|0.58|0.88|0.51|0.82|10.0|27.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
504,57,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|29.0|17.0|12.0|3.0|16.0|10|10|9|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
505,57,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,2.0,0.28|0.12|-0.43999999999999995|0.010000000000000009|-0.27999999999999997|0.6799999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
506,57,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|19.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
507,57,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|27.0|18.0|12.0|3.0|16.0|9|10|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
508,57,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|27.0|17.0|12.0|3.0|16.0|9|9|10|10|7|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|-1.0
509,57,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
510,57,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|6|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
511,57,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
512,57,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|11.0|27.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|27.0|18.0|12.0|3.0|16.0|10|10|10|9|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
513,58,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.41|0.5|0.6|0.32|0.24|0.51|9.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.47|0.57|0.44|0.29|0.6|11.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
514,58,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.41|0.5|0.6|0.32|0.24|0.51|9.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
515,58,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.41|0.5|0.6|0.32|0.24|0.51|9.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.47|0.57|0.44|0.29|0.6|12.0|30.0|20.0|14.0|4.0|18.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|-2.0|-1.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
516,58,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.41|0.5|0.6|0.32|0.24|0.51|9.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.47|0.57|0.44|0.29|0.6|10.0|26.0|18.0|11.0|3.0|16.0|10|10|10|10|6|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
517,58,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.41|0.5|0.6|0.32|0.24|0.51|9.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|20.0|11.0|4.0|18.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-2.0|1.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
518,58,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.41|0.5|0.6|0.32|0.24|0.51|9.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.47|0.57|0.44|0.29|0.6|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
519,58,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.41|0.5|0.6|0.32|0.24|0.51|9.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,7.0,-0.16000000000000003|0.0|0.019999999999999907|0.020000000000000018|-0.37000000000000005|0.36|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
520,58,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.41|0.5|0.6|0.32|0.24|0.51|9.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.47|0.57|0.44|0.29|0.6|9.0|28.0|18.0|14.0|3.0|16.0|10|10|10|9|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
521,58,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.41|0.5|0.6|0.32|0.24|0.51|9.0|28.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.47|0.57|0.44|0.29|0.6|10.0|28.0|18.0|13.0|3.0|16.0|10|10|9|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
522,59,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.26|0.38|0.77|0.55|0.48|0.36|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
523,59,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.26|0.38|0.77|0.55|0.48|0.36|13.0|29.0|17.0|13.0|3.0|19.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|0.0|-1.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
524,59,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.26|0.38|0.77|0.55|0.48|0.36|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|9|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
525,59,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.26|0.38|0.77|0.55|0.48|0.36|10.0|26.0|17.0|11.0|3.0|16.0|10|9|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
526,59,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.26|0.38|0.77|0.55|0.48|0.36|11.0|28.0|17.0|12.0|3.0|16.0|10|10|10|9|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
527,59,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.26|0.38|0.77|0.55|0.48|0.36|10.0|28.0|17.0|11.0|3.0|16.0|10|10|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
528,59,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.26|0.38|0.77|0.55|0.48|0.36|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|9|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
529,59,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.26|0.38|0.77|0.55|0.48|0.36|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
530,59,0.4|0.44|0.55|0.55|0.34|0.7|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.26|0.38|0.77|0.55|0.48|0.36|10.0|28.0|18.0|12.0|3.0|16.0|9|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
531,60,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.45|0.56|0.5|0.32|0.65|11.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
532,60,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.45|0.56|0.5|0.32|0.65|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|9|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
533,60,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.45|0.56|0.5|0.32|0.65|10.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
534,60,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.45|0.56|0.5|0.32|0.65|10.0|28.0|21.0|11.0|6.0|17.0|10|10|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
535,60,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.45|0.56|0.5|0.32|0.65|9.0|26.0|18.0|12.0|3.0|16.0|10|10|9|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
536,60,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.45|0.56|0.5|0.32|0.65|10.0|26.0|18.0|13.0|3.0|16.0|10|10|9|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
537,60,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.45|0.56|0.5|0.32|0.65|10.0|28.0|18.0|13.0|3.0|16.0|9|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
538,60,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.45|0.56|0.5|0.32|0.65|12.0|25.0|19.0|11.0|5.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|1.0|-1.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
539,60,0.4|0.47|0.57|0.44|0.29|0.6|9.0|26.0|18.0|13.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.55|0.55|0.34|0.7|10.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.45|0.56|0.5|0.32|0.65|9.0|26.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
540,61,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.34|0.4|0.77|0.48|0.64|0.13|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
541,61,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.34|0.4|0.77|0.48|0.64|0.13|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
542,61,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.18|0.85|0.8|0.93|0.27|0.3|9.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.16000000000000003|-0.44999999999999996|-0.030000000000000027|-0.45000000000000007|0.37|-0.16999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
543,61,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.34|0.4|0.77|0.48|0.64|0.13|10.0|29.0|17.0|11.0|3.0|17.0|10|10|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
544,61,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.34|0.4|0.77|0.48|0.64|0.13|9.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|6|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
545,61,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.34|0.4|0.77|0.48|0.64|0.13|10.0|28.0|18.0|12.0|3.0|16.0|9|9|10|10|6|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|1.0
546,61,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.34|0.4|0.77|0.48|0.64|0.13|9.0|29.0|17.0|12.0|3.0|16.0|10|10|10|10|8|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
547,61,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.34|0.4|0.77|0.48|0.64|0.13|9.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
548,61,0.56|0.47|0.55|0.42|0.66|0.24|9.0|28.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,0.12|0.32|0.99|0.54|0.62|0.02|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.88|0.77|0.15|0.38|0.89|0.95|10.0|28.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,9.0,-0.54|-0.37|0.62|0.09999999999999998|-0.25|-0.82|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
