,generation,mother,father,child,child_no,mutation
472,53,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|9.0|6.0|10|9|10|10|9,0.01|0.06|0.21|0.38|0.24|4.0|3.0|5.0|10.0|6.0|10|9|10|10|9,5.0,0.45|0.45|0.1|0.35|0.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
473,53,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|9.0|6.0|10|9|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|8.0|6.0|10|8|10|10|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0
474,53,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|9.0|6.0|10|9|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
475,53,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|9.0|6.0|10|9|10|10|9,0.46|0.51|0.31|0.73|0.72|5.0|3.0|5.0|9.0|6.0|10|10|10|10|9,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
476,53,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|9.0|6.0|10|9|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|6.0|9.0|6.0|10|10|10|10|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
477,54,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|11.0|6.0|10|10|10|10|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
478,54,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,2.0,0.010000000000000009|-0.31999999999999995|-0.6699999999999999|-0.19000000000000006|0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
479,54,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.5|0.39|0.21|0.26|0.53|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,3.0,-0.03999999999999998|0.12|0.1|0.47|0.18999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
480,54,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
481,54,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
482,54,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|9|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
483,54,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|11.0|6.0|10|10|10|10|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
484,54,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|4.0|5.0|9.0|6.0|10|10|10|10|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
485,54,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.46|0.51|0.31|0.73|0.72|4.0|5.0|8.0|12.0|7.0|10|10|10|10|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0
486,55,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.48|0.67|0.67|0.79|0.68|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
487,55,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.48|0.67|0.67|0.79|0.68|5.0|4.0|8.0|13.0|6.0|10|10|10|10|9,2.0,0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
488,55,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.48|0.67|0.67|0.79|0.68|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
489,55,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.48|0.67|0.67|0.79|0.68|4.0|3.0|5.0|11.0|6.0|10|9|10|10|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0
490,55,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.48|0.67|0.67|0.79|0.68|4.0|3.0|5.0|9.0|6.0|10|10|9|10|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
491,55,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.48|0.67|0.67|0.79|0.68|4.0|4.0|5.0|10.0|6.0|10|10|10|10|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
492,55,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.48|0.67|0.67|0.79|0.68|4.0|3.0|5.0|10.0|6.0|10|9|10|10|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
493,55,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.48|0.67|0.67|0.79|0.68|4.0|3.0|6.0|12.0|9.0|10|10|10|10|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0
494,55,0.5|0.51|0.36|0.66|0.64|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.48|0.67|0.67|0.79|0.68|6.0|4.0|8.0|13.0|9.0|10|10|10|10|9,9.0,0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|-3.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0
495,56,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.44|0.67|0.62|0.86|0.76|5.0|6.0|8.0|13.0|7.0|10|10|10|10|10,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|-3.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0
496,56,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.44|0.67|0.62|0.86|0.76|4.0|3.0|6.0|10.0|6.0|10|10|9|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
497,56,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,3.0,-0.10000000000000003|0.62|0.35|0.33999999999999997|0.62|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
498,56,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.09|0.75|0.74|0.06|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,4.0,0.35|-0.07999999999999996|-0.12|0.8|0.62|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
499,56,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
500,56,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
501,56,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
502,56,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
503,56,0.43|0.51|0.26|0.8|0.8|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.45|0.83|0.98|0.92|0.71|4.0|3.0|5.0|10.0|6.0|10|10|10|10|9,0.44|0.67|0.62|0.86|0.76|7.0|6.0|8.0|10.0|9.0|10|10|9|10|10,9.0,0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|-3.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0
504,57,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.7|0.61|0.73|0.51|0.04|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,1.0,-0.24999999999999994|-0.020000000000000018|-0.26999999999999996|0.29000000000000004|0.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
505,57,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,2.0,-0.54|-0.28|-0.11999999999999994|0.73|0.65|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
506,57,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.45|0.59|0.46|0.8|0.74|4.0|4.0|5.0|10.0|6.0|10|10|10|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
507,57,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.45|0.59|0.46|0.8|0.74|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
508,57,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.45|0.59|0.46|0.8|0.74|4.0|3.0|5.0|9.0|6.0|9|10|10|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
509,57,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.45|0.59|0.46|0.8|0.74|4.0|3.0|5.0|9.0|6.0|9|10|10|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
510,57,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.45|0.59|0.46|0.8|0.74|4.0|3.0|6.0|9.0|6.0|10|10|10|10|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
511,57,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.45|0.59|0.46|0.8|0.74|4.0|3.0|5.0|8.0|6.0|10|10|10|10|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
512,57,0.44|0.67|0.62|0.86|0.76|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.46|0.51|0.31|0.73|0.72|4.0|3.0|5.0|9.0|6.0|10|10|10|10|9,0.45|0.59|0.46|0.8|0.74|4.0|3.0|5.0|10.0|6.0|9|10|10|10|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
513,58,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.55|0.93|0.26|0.42|0.15|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,1.0,0.20999999999999996|-0.47000000000000003|0.15999999999999998|-0.12|-0.03|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
514,58,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
515,58,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
516,58,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.76|0.46|0.42|0.3|0.12|5.0|3.0|5.0|10.0|6.0|10|10|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
517,58,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|9|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
518,58,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|9|10|10|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
519,58,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.53|0.29|0.12|0.25|0.77|4.0|3.0|5.0|9.0|6.0|10|10|9|10|10,7.0,0.22999999999999998|0.17000000000000004|0.3|0.04999999999999999|-0.65|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
520,58,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|9|10|10|10|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0
521,58,0.99|0.87|0.58|0.07|0.09|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.54|0.05|0.27|0.52|0.14|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,0.16|0.13|0.49|0.56|0.35|4.0|3.0|5.0|10.0|6.0|10|10|9|10|10,9.0,0.6|0.33|-0.07|-0.26000000000000006|-0.22999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
522,59,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|4.0|5.0|9.0|6.0|10|10|10|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
523,59,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|9|10|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
524,59,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
525,59,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|5.0|3.0|5.0|9.0|6.0|10|10|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
526,59,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|9|10|10|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0
527,59,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.25|0.16|0.95|0.85|0.98|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,6.0,0.51|0.30000000000000004|-0.53|-0.55|-0.86|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
528,59,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|11.0|6.0|10|10|10|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
529,59,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.61|0.28|0.91|0.89|0.21|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,8.0,0.15000000000000002|0.18|-0.49000000000000005|-0.5900000000000001|-0.09|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
530,59,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|4.0|3.0|5.0|10.0|6.0|10|10|10|10|10,0.76|0.46|0.42|0.3|0.12|5.0|4.0|5.0|10.0|9.0|10|10|10|10|10,9.0,0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0
531,60,0.55|0.93|0.26|0.42|0.15|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.25|0.16|0.95|0.85|0.98|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.4|0.55|0.6|0.64|0.56|5.0|3.0|5.0|9.0|6.0|10|10|10|10|10,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
532,60,0.55|0.93|0.26|0.42|0.15|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.25|0.16|0.95|0.85|0.98|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.36|0.19|0.67|0.42|0.53|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,2.0,0.040000000000000036|0.36000000000000004|-0.07000000000000006|0.22000000000000003|0.030000000000000027|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
533,60,0.55|0.93|0.26|0.42|0.15|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.25|0.16|0.95|0.85|0.98|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.4|0.55|0.6|0.64|0.56|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
534,60,0.55|0.93|0.26|0.42|0.15|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.25|0.16|0.95|0.85|0.98|4.0|3.0|5.0|9.0|6.0|10|10|10|10|10,0.4|0.55|0.6|0.64|0.56|4.0|3.0|5.0|9.0|6.0|9|10|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
