,generation,mother,father,child,child_no,mutation
267,36,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.9|0.95|0.43|0.16|0.62|0.3|13.0|15.0|20.0|8.0|13.0|11.0|5|6|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
268,36,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.37|0.71|0.89|0.78|0.53|0.44|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,8.0,0.53|0.24|-0.46|-0.62|0.08999999999999997|-0.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
269,36,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.94|0.26|0.62|0.51|0.38|0.02|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,-0.039999999999999925|0.69|-0.19|-0.35|0.24|0.27999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
270,37,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,1.0,0.5499999999999999|0.37|0.4|-0.75|-0.21999999999999997|-0.19000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
271,37,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|14.0|19.0|7.0|13.0|11.0|5|7|7|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
272,37,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|16.0|16.0|18.0|7.0|14.0|14.0|5|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|1.0|0.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
273,37,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|12.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
274,37,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,5.0,0.19999999999999996|0.020000000000000018|-0.04999999999999993|-0.24000000000000002|-0.020000000000000018|-0.19000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
275,37,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|18.0|23.0|7.0|12.0|14.0|5|7|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|0.0|1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
276,37,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|6|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
277,37,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|16.0|19.0|7.0|13.0|11.0|5|7|7|2|4|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
278,37,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
279,38,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,1.0,-0.24000000000000005|0.4700000000000001|0.31|0.10000000000000009|0.08000000000000002|0.19000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
280,38,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.18|0.84|0.31|0.75|0.82|0.0|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,2.0,0.12|-0.15999999999999992|0.04999999999999999|-0.06999999999999995|-0.35999999999999993|0.78|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
281,38,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.3|0.68|0.36|0.68|0.46|0.78|13.0|15.0|19.0|8.0|13.0|11.0|6|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
282,38,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.3|0.68|0.36|0.68|0.46|0.78|13.0|15.0|19.0|7.0|13.0|11.0|6|8|6|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|0.0|0.0|0.0
283,38,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.3|0.68|0.36|0.68|0.46|0.78|13.0|15.0|19.0|7.0|13.0|11.0|5|6|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
284,38,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.3|0.68|0.36|0.68|0.46|0.78|13.0|15.0|19.0|7.0|12.0|11.0|5|7|8|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
285,38,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.3|0.68|0.36|0.68|0.46|0.78|12.0|16.0|21.0|10.0|16.0|12.0|5|7|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-2.0|-3.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
286,38,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.3|0.68|0.36|0.68|0.46|0.78|12.0|15.0|19.0|7.0|13.0|11.0|5|7|6|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
287,38,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.3|0.68|0.36|0.68|0.46|0.78|13.0|15.0|19.0|7.0|13.0|11.0|5|7|6|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
288,39,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.54|0.31|0.48|0.36|0.67|13.0|15.0|19.0|7.0|13.0|11.0|4|6|6|2|4|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|-1.0|0.0
289,39,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.39|0.03|0.3|0.95|0.55|0.95|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,2.0,0.09999999999999998|0.51|0.010000000000000009|-0.47|-0.19000000000000006|-0.2799999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
290,39,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.54|0.31|0.48|0.36|0.67|13.0|14.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
291,39,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.54|0.31|0.48|0.36|0.67|14.0|18.0|21.0|7.0|14.0|11.0|5|7|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|-2.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
292,39,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.54|0.31|0.48|0.36|0.67|13.0|15.0|18.0|7.0|13.0|11.0|4|7|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
293,39,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.54|0.31|0.48|0.36|0.67|13.0|14.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
294,39,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.92|0.91|0.55|0.4|0.7|0.12|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,7.0,-0.43000000000000005|-0.37|-0.24000000000000005|0.07999999999999996|-0.33999999999999997|0.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
295,39,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.54|0.31|0.48|0.36|0.67|16.0|15.0|20.0|10.0|14.0|11.0|5|7|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
296,39,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.41|0.86|0.95|0.52|0.19|0.55|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,0.08000000000000002|-0.31999999999999995|-0.6399999999999999|-0.040000000000000036|0.16999999999999998|0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
297,40,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.87|0.69|0.62|0.15|0.65|0.63|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,1.0,-0.39|0.17000000000000004|-0.040000000000000036|0.27|-0.29000000000000004|0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
298,40,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.48|0.86|0.58|0.42|0.36|0.78|13.0|15.0|19.0|7.0|13.0|11.0|5|8|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
299,40,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.97|0.49|0.8|0.54|0.15|0.18|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,3.0,-0.49|0.37|-0.22000000000000008|-0.12000000000000005|0.21|0.6000000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
300,40,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.48|0.86|0.58|0.42|0.36|0.78|13.0|15.0|19.0|7.0|12.0|11.0|4|7|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
301,40,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.48|0.86|0.58|0.42|0.36|0.78|14.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
302,40,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.62|0.47|0.86|0.17|0.51|0.69|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,6.0,-0.14|0.39|-0.28|0.24999999999999997|-0.15000000000000002|0.09000000000000008|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
303,40,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.48|0.86|0.58|0.42|0.36|0.78|13.0|14.0|19.0|7.0|13.0|11.0|5|8|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
304,40,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.48|0.86|0.58|0.42|0.36|0.78|13.0|15.0|19.0|7.0|13.0|11.0|5|8|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
305,40,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.51|0.86|0.61|0.46|0.37|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.48|0.86|0.58|0.42|0.36|0.78|13.0|15.0|18.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
306,41,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.57|0.87|0.56|0.3|0.35|0.68|14.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|4|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
307,41,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.57|0.87|0.56|0.3|0.35|0.68|13.0|15.0|19.0|7.0|12.0|11.0|5|7|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
308,41,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.57|0.87|0.56|0.3|0.35|0.68|13.0|15.0|19.0|7.0|13.0|11.0|4|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
309,41,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.57|0.87|0.56|0.3|0.35|0.68|13.0|15.0|19.0|7.0|13.0|11.0|6|7|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
310,41,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.57|0.87|0.56|0.3|0.35|0.68|13.0|15.0|19.0|7.0|13.0|11.0|6|7|6|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0
311,41,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.57|0.87|0.56|0.3|0.35|0.68|12.0|16.0|21.0|7.0|14.0|12.0|5|7|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-2.0|0.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
312,41,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.13|0.01|0.84|0.54|0.24|0.2|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,7.0,0.43999999999999995|0.86|-0.2799999999999999|-0.24000000000000005|0.10999999999999999|0.48000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
313,41,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.57|0.87|0.56|0.3|0.35|0.68|13.0|15.0|19.0|7.0|13.0|11.0|4|6|6|2|2|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0
314,41,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.88|0.56|0.22|0.35|0.62|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.57|0.87|0.56|0.3|0.35|0.68|13.0|15.0|19.0|7.0|13.0|11.0|5|7|6|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
315,42,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.35|0.36|0.11|0.77|0.48|0.7|13.0|15.0|18.0|7.0|13.0|11.0|5|7|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
316,42,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.35|0.36|0.11|0.77|0.48|0.7|13.0|15.0|18.0|7.0|13.0|11.0|5|7|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
317,42,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.35|0.36|0.11|0.77|0.48|0.7|15.0|17.0|20.0|9.0|13.0|13.0|5|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-1.0|-2.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
318,42,0.16|0.51|0.16|0.97|0.57|0.81|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.54|0.21|0.05|0.58|0.38|0.59|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.35|0.36|0.11|0.77|0.48|0.7|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|4|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
